Quality Inn North Battleboro,quality-inn-north-battleboro,NC,Battleboro
Candlewood Suites Indianapolis City Center,candlewood-suites-indianapolis-city-center,IN,Indianapolis
Canopy By Hilton Dallas,canopy-by-hilton-dallas,CO,Dallas
Surestay Plus Hotel By Best Western Reno Airport,surestay-plus-hotel-by-best-western-reno-airport,NV,Reno
Extended Stay America Suites Denver Centennial,extended-stay-america-suites-denver-centennial,CO,Centennial
La Quinta Inn Sacramento North,la-quinta-inn-sacramento-north,CA,Sacramento
Hilton Garden Inn Louisville Mall Of St. Matthews,hilton-garden-inn-louisville-mall-of-st-matthews,KY,Louisville
Towneplace Suites San Bernardino Loma Linda,towneplace-suites-san-bernardino-loma-linda,CA,Loma Linda
Towneplace Suites Detroit Livonia,towneplace-suites-detroit-livonia,MI,Livonia
La Quinta Inn Ste Ok City Arpt,la-quinta-inn-ste-ok-city-arpt,OK,Oklahoma City
Knights Inn Brenham,knights-inn-brenham,TX,Brenham
Hampton Inn Mobile i 10 bellingrath Gardens,hampton-inn-mobile-i-10-bellingrath-gardens,AL,Mobile
Home2 Suites By Hilton Birmingham Downtown,home2-suites-by-hilton-birmingham-downtown,AL,Birmingham
Homewood Suites By Hilton La Quinta,homewood-suites-by-hilton-la-quinta,CA,La Quinta
Archer Hotel Burlington,archer-hotel-burlington,MA,Burlington
Super 8 Clarksville Ar,super-8-clarksville-ar,AR,Clarksville
Super 8 Chattanooga Lookout Mt,super-8-chattanooga-lookout-mt,TN,Chattanooga
Hyatt Centric Brickell Miami,hyatt-centric-brickell-miami,FL,Miami
La Quinta Innbellevue Kirkland,la-quinta-innbellevue-kirkland,WA,Kirkland
Super 8 Muncie In,super-8-muncie-in,IN,Muncie
Homewood Suites By Hilton Arlington Rosslyn Key Bridge,homewood-suites-by-hilton-arlington-rosslyn-key-bridge,VA,Arlington
Surestay Hotel By Best Western Richland,surestay-hotel-by-best-western-richland,WA,Richland
Archer Hotel Florham Park,archer-hotel-florham-park,NJ,Florham Park
Thompson Central Park New York,thompson-central-park-new-york,NY,New York
Quality Inn Raton,quality-inn-raton,FL,Boca Raton
Aloft Leawood Overland Park,aloft-leawood-overland-park,KS,Leawood
Red Roof Inn Gulfport Biloxi Airport,red-roof-inn-gulfport-biloxi-airport,MS,Gulfport
Cobblestone Inn Steele,cobblestone-inn-steele,ND,Steele
Hampton Inn Virginia Beach oceanfront South,hampton-inn-virginia-beach-oceanfront-south,VA,Virginia Beach
Days Inn Oklahoma City West,days-inn-oklahoma-city-west,OK,Oklahoma City
Hotel Indigo Pittsburgh University oakland,hotel-indigo-pittsburgh-university-oakland,PA,Pittsburgh
Towneplace Suites Boise Westmeridian,towneplace-suites-boise-westmeridian,ID,Meridian
Hampton Inn Suites Smithfield,hampton-inn-suites-smithfield,RI,Smithfield
Omni Louisville Hotel,omni-louisville-hotel,KY,Louisville
Springhill Suites By Marriott New Orleans Downtown canal Street,springhill-suites-by-marriott-new-orleans-downtown-canal-street,LA,New Orleans
The Kensington Hotel,the-kensington-hotel,UK,London
Super 8 Algona Ia,super-8-algona-ia,IA,Algona
Home 2 Suites By Hilton Fairview Allen,home-2-suites-by-hilton-fairview-allen,TX,Fairview
Fairfield Inn And Suites By Marriott Savannah I 95 North,fairfield-inn-and-suites-by-marriott-savannah-i-95-north,GA,Port Wentworth
My Place Hotel ankeny Ia,my-place-hotel-ankeny-ia,IA,Ankeny
La Quinta Inn Ste Mcdonough,la-quinta-inn-ste-mcdonough,GA,McDonough
Hampton Inn Huntsville arsenal south Pkway,hampton-inn-huntsville-arsenal-south-pkway,AL,Huntsville
Towneplace Suites Phoenix Chandlerfashion Center,towneplace-suites-phoenix-chandlerfashion-center,AZ,Chandler
My Place Hotel twin Falls Id,my-place-hotel-twin-falls-id,ID,Twin Falls
Home2 Suites By Hilton Palmdale,home2-suites-by-hilton-palmdale,CA,Palmdale
Aloft Broomfield Denver,aloft-broomfield-denver,CO,Broomfield
Hyatt House Ft Lauderdale Airport South,hyatt-house-ft-lauderdale-airport-south,FL,Dania Beach
Holiday Inn Express & Suites West Des Moines Jordan West,holiday-inn-express-suites-west-des-moines-jordan-west,IA,West Des Moines
Motel 6 Overland Park,motel-6-overland-park,KS,Overland Park
Moose Inn,moose-inn,ID,Spirit Lake
Hilton Garden Inn Charlottesville,hilton-garden-inn-charlottesville,VA,Charlottesville
Rodeway Inn Pauls Valley,rodeway-inn-pauls-valley,OK,Pauls Valley
Holiday Inn Express & Suites Lake Charles South Casino Area,holiday-inn-express-suites-lake-charles-south-casino-area,LA,Lake Charles
Hawthorne Hotel,hawthorne-hotel,MA,Salem
Four Points By Sheraton Richmond Airport,four-points-by-sheraton-richmond-airport,VA,Richmond
Motel 6 Fresno Blackstone South,motel-6-fresno-blackstone-south,CA,Fresno
The St Regis Bal Harbour Resort,the-st-regis-bal-harbour-resort,FL,Bal Harbour
Candlewood Suites Pueblo,candlewood-suites-pueblo,CO,Pueblo
Best Western Pony Soldier Inn Airport,best-western-pony-soldier-inn-airport,OR,Portland
Hampton Inn Fairmont,hampton-inn-fairmont,MN,Fairmont
Park City Peaks Hotel,park-city-peaks-hotel,UT,Park City
Stonewall Resort,stonewall-resort,WV,Roanoke
Cobblestone Inn Merrill,cobblestone-inn-merrill,WI,Merrill
Hyatt Place Baltimore Airport,hyatt-place-baltimore-airport,MD,Linthicum Heights
Adrift Hotel,adrift-hotel,WA,Long Beach
Ac Hotel Tampa Airport,ac-hotel-tampa-airport,FL,Tampa
Hyatt Place Milwaukee West,hyatt-place-milwaukee-west,WI,Milwaukee
Country Inn And Suites By Radisson Port Orange Daytona Fl,country-inn-and-suites-by-radisson-port-orange-daytona-fl,FL,Port Orange
Hampton Inn Hardeeville,hampton-inn-hardeeville,SC,Hardeeville
Holiday Inn Express And Suites West Melbourne,holiday-inn-express-and-suites-west-melbourne,FL,West Melbourne
La Quinta Inn Ste Satsuma,la-quinta-inn-ste-satsuma,AL,Satsuma
Motel 6 Auburn Ca,motel-6-auburn-ca,CA,Auburn
Tru By Hilton Jacksonville St Johns Town Center,tru-by-hilton-jacksonville-st-johns-town-center,FL,Jacksonville
Hilton Garden Inn Dallas At Hurst Conference Center,hilton-garden-inn-dallas-at-hurst-conference-center,TX,Hurst
La Quinta Inn Ste Walker,la-quinta-inn-ste-walker,LA,Walker
Super 8 St. James,super-8-st-james,MN,Saint James
Days Inn Uvalde,days-inn-uvalde,TX,Uvalde
Canopy By Hilton Portland Pearl District,canopy-by-hilton-portland-pearl-district,OR,Portland
Motel 6 Petersburg,motel-6-petersburg,VA,Petersburg
Super 8 Tulsa Arpt St Fairgrnd,super-8-tulsa-arpt-st-fairgrnd,OK,Tulsa
Homewood Suites By Hilton Kansas City Speedway,homewood-suites-by-hilton-kansas-city-speedway,KS,Kansas City
Holiday Inn Suites Sioux Falls Airport,holiday-inn-suites-sioux-falls-airport,SD,Sioux Falls
Falmouth Inn,falmouth-inn,MA,East Falmouth
Super 8 Radcliff ft Knox Area,super-8-radcliff-ft-knox-area,KY,Radcliff
Doubletree By Hilton Pittsburgh Monroeville Convention Center,doubletree-by-hilton-pittsburgh-monroeville-convention-center,PA,Monroeville
Best Western Okemos East Lansing Hotel And Suites,best-western-okemos-east-lansing-hotel-and-suites,MI,Okemos
Residence Inn Boston Burlington,residence-inn-boston-burlington,MA,Burlington
Doubletree By Hilton Atlanta Roswell,doubletree-by-hilton-atlanta-roswell,GA,Roswell
Fairfield Inn And Suites Lebanon,fairfield-inn-and-suites-lebanon,TN,Lebanon
Holiday Inn And Suites Farmington Hills Detroit Nw,holiday-inn-and-suites-farmington-hills-detroit-nw,MI,Farmington Hills
Clarion Pointe Corydon,clarion-pointe-corydon,IN,Corydon
Se Mineral Wells,se-mineral-wells,TX,Mineral Wells
Sleep Inn And Suites Madison,sleep-inn-and-suites-madison,WI,Madison
Super 8 Keokuk,super-8-keokuk,IA,Keokuk
Studio 6 Ingleside,studio-6-ingleside,TX,Ingleside
Rodeway Inn Casper,rodeway-inn-casper,WY,Casper
Homewood Suites By Hilton Phoenix avondale,homewood-suites-by-hilton-phoenix-avondale,AZ,Avondale
Motel 6 Ilion Ny,motel-6-ilion-ny,NY,Ilion
Motel 6 Alsip Il,motel-6-alsip-il,IL,Alsip
Sands Inn And Suites,sands-inn-and-suites,CA,San Luis Obispo
Red Carpet Inn And Suites,red-carpet-inn-and-suites,NC,Kinston
Hampton Inn Suites Clovis,hampton-inn-suites-clovis,CA,Clovis
Holiday Inn Express Suites North St George,holiday-inn-express-suites-north-st-george,UT,Washington
Residence Inn Charlotte City Center,residence-inn-charlotte-city-center,NC,Charlotte
Richmond Inn And Suites,richmond-inn-and-suites,LA,Baton Rouge
Holiday Inn Exp Ste Plainview,holiday-inn-exp-ste-plainview,TX,Plainview
Hotel El Capitan,hotel-el-capitan,TX,TX
Home2 Suites By Hilton Hilton Head,home2-suites-by-hilton-hilton-head,SC,Hilton Head Island
Hyatt Place Nashville Northeast,hyatt-place-nashville-northeast,TN,Hendersonville
Surfer Beach Hotel,surfer-beach-hotel,CA,San Diego
Jupiter Next,jupiter-next,OR,Portland
Tru By Hilton Williamsville Buffalo Airport,tru-by-hilton-williamsville-buffalo-airport,NY,Williamsville
Extended Stay America Suites Tampa Brandon East,extended-stay-america-suites-tampa-brandon-east,FL,Tampa
Hampton Inn Morristown,hampton-inn-morristown,TN,Morristown
Hyatt House Lax Manhattan Beach,hyatt-house-lax-manhattan-beach,CA,El Segundo
Even Hotel Miami Airport,even-hotel-miami-airport,FL,Miami
Arlington Resort Hotel And Spa,arlington-resort-hotel-and-spa,AR,Hot Springs
Super 8 Mt Pleasant,super-8-mt-pleasant,MI,Mount Pleasant
Quality Inn Elyria,quality-inn-elyria,OH,Elyria
Hyatt Regency Houston Intercontinental Airport,hyatt-regency-houston-intercontinental-airport,TX,Houston
Motel 6 Denton,motel-6-denton,TX,Denton
Hampton Inn Beckley,hampton-inn-beckley,WV,Beckley
Fairfield Inn And Suites Washington Dcdowntown,fairfield-inn-and-suites-washington-dcdowntown,DC,Washington
Embassy Suites Hotel Des Moines Downtown,embassy-suites-hotel-des-moines-downtown,IA,Des Moines
Clarion Pointe Jamestown Falconer,clarion-pointe-jamestown-falconer,NY,Jamestown
Hyatt Place Dallas North,hyatt-place-dallas-north,TX,Dallas
Motel 6 Spring Hill Weeki Wachee,motel-6-spring-hill-weeki-wachee,FL,Spring Hill
Homewood Suites By Hilton Florence,homewood-suites-by-hilton-florence,SC,Florence
Comfort Inn I 10 East Near At&t Center,comfort-inn-i-10-east-near-at-t-center,TX,San Antonio
Springhill Suites Baltimore Downtowninner Harbor,springhill-suites-baltimore-downtowninner-harbor,MD,Baltimore
Homewood Suites By Hilton Louisville Downtown,homewood-suites-by-hilton-louisville-downtown,KY,Louisville
Days Inn Coeur D Alene,days-inn-coeur-d-alene,ID,Coeur d'Alene
Super 8 Sheldon,super-8-sheldon,IA,Sheldon
Red Roof Inn Perry,red-roof-inn-perry,PA,Erie
La Quinta Inn Ste Gainesville,la-quinta-inn-ste-gainesville,TX,Gainesville
Yotel Washington Dc,yotel-washington-dc,DC,Washington
Super 8 Carlisle North,super-8-carlisle-north,PA,Carlisle
Staybridge Suites Florence Center,staybridge-suites-florence-center,SC,Florence
Motel 6 Little Rock South,motel-6-little-rock-south,AR,Little Rock
Staybridge Suites West Chester,staybridge-suites-west-chester,OH,West Chester
Hard Rock Hotel Daytona Beach,hard-rock-hotel-daytona-beach,FL,Daytona Beach
Ramada Saco Old Orchard Beach,ramada-saco-old-orchard-beach,ME,Saco
Holiday Inn Express Calhoun South,holiday-inn-express-calhoun-south,GA,Calhoun
Best Western Plus Yadkin Valley Inn & Suites,best-western-plus-yadkin-valley-inn-suites,NC,Jonesville
Hotel Indigo Hattiesburg,hotel-indigo-hattiesburg,MS,Hattiesburg
Travelodge Fresno Convention,travelodge-fresno-convention,CA,Fresno
Vagabond Inn San Luis Obispo,vagabond-inn-san-luis-obispo,CA,San Luis Obispo
Candlewood Suites Washington D,candlewood-suites-washington-d,VA,Sterling
The Westin Atlanta Airport,the-westin-atlanta-airport,GA,College Park
Hampton Inn And Suites Roseburg,hampton-inn-and-suites-roseburg,OR,Roseburg
Sonesta Select Seattle Renton,sonesta-select-seattle-renton,WA,Renton
Residence Inn San Jose Airport,residence-inn-san-jose-airport,CA,San Jose
Home2 Suites By Hilton Savannah Airport,home2-suites-by-hilton-savannah-airport,GA,Pooler
Hampton Inn & Suites Phoenix Downtown Az,hampton-inn-suites-phoenix-downtown-az,AZ,Phoenix
Super 8 Kerrville Tx,super-8-kerrville-tx,TX,Kerrville
Tru By Hilton Charlotte Ayrsley Nc,tru-by-hilton-charlotte-ayrsley-nc,NC,Charlotte
La Quinta Inn Ste Fultondale,la-quinta-inn-ste-fultondale,AL,Fultondale
Holiday Inn Exp Stes Montpelie,holiday-inn-exp-stes-montpelie,OH,Montpelier
Omni William Penn Hotel,omni-william-penn-hotel,PA,Pittsburgh
Plaza Inn And Suites At Ashland Creek,plaza-inn-and-suites-at-ashland-creek,OR,Ashland
Super 8 Acworth atlanta Area,super-8-acworth-atlanta-area,GA,Acworth
Extended Stay America Suites Seattle Mukilteo,extended-stay-america-suites-seattle-mukilteo,WA,Mukilteo
Days Inn Grand Junction,days-inn-grand-junction,CO,Grand Junction
Maple Tree Inn,maple-tree-inn,CA,Sunnyvale
Hotel Derek,hotel-derek,TX,Houston
Motel 6 Hagerstown Md,motel-6-hagerstown-md,MD,Hagerstown
Motel 6 San Rafael,motel-6-san-rafael,CA,San Rafael
Extended Stay America Suites Tampa Brandon,extended-stay-america-suites-tampa-brandon,FL,Brandon
Residence Inn Milwaukee Downtown,residence-inn-milwaukee-downtown,WI,Milwaukee
Super 8 Dickson,super-8-dickson,TN,Dickson
Holiday Inn Express Columbus Ohio Expo Center,holiday-inn-express-columbus-ohio-expo-center,OH,Columbus
Exp Stes Alcoa Knoxville Arpt,exp-stes-alcoa-knoxville-arpt,TN,Alcoa
Hampton Inn And Suites Rogers,hampton-inn-and-suites-rogers,AR,Rogers
The Westin Georgetown Washington Dc,the-westin-georgetown-washington-dc,DC,Washington
La Quinta Inn Ste Nw Tucson,la-quinta-inn-ste-nw-tucson,AZ,Tucson
Quality Inn Goodlettsville,quality-inn-goodlettsville,TN,Goodlettsville
Crowne Plaza West,crowne-plaza-west,MN,Minneapolis
Lakeway Resort And Spa,lakeway-resort-and-spa,TX,Austin
Homewood Suites Boise Idaho,homewood-suites-boise-idaho,ID,Boise
Hampton Inn & Suites Southern Pines Pinehurst Nc,hampton-inn-suites-southern-pines-pinehurst-nc,NC,Aberdeen
Hampton Inn & Suites Williamsburg central,hampton-inn-suites-williamsburg-central,VA,Williamsburg
Residence Inn Amarillo,residence-inn-amarillo,TX,Amarillo
Harbor Inn And Suites,harbor-inn-and-suites,CA,Oceanside
South Sioux City Marriott Riverfront,south-sioux-city-marriott-riverfront,IA,Sioux City
Hotel Indigo Rochester Downtown,hotel-indigo-rochester-downtown,MN,Rochester
Lodge At Crooked Lake,lodge-at-crooked-lake,WI,Siren
Hotel Indigo Anaheim,hotel-indigo-anaheim,CA,Anaheim
Best Western Plus The Normandy Inn And Suites,best-western-plus-the-normandy-inn-and-suites,MN,Minneapolis
Totem Square Hotel And Marina,totem-square-hotel-and-marina,AK,Sitka
Hyatt Place Greenville Downtown,hyatt-place-greenville-downtown,SC,SC
Omni Hilton Head Oceanfront Resort,omni-hilton-head-oceanfront-resort,SC,Hilton Head Island
Country Inn And Suites By Radisson Coralville Ia,country-inn-and-suites-by-radisson-coralville-ia,IA,Coralville
Residence Inn Austin Parmer tech Ridge,residence-inn-austin-parmer-tech-ridge,TX,Austin
Motel 6 Walton Richwood,motel-6-walton-richwood,KY,Walton
La Quinta Inn Ste Red Rock,la-quinta-inn-ste-red-rock,NV,Las Vegas
Best Western Plus Searcy Inn,best-western-plus-searcy-inn,AR,Searcy
Motel 6 Redding North,motel-6-redding-north,CA,Redding
Motel 6 San Luis Obispo North,motel-6-san-luis-obispo-north,CA,San Luis Obispo
Motel 6 Porterville,motel-6-porterville,CA,Porterville
Super 8 Evansville North In,super-8-evansville-north-in,IN,Evansville
Extended Stay America Suites Detroit Warren,extended-stay-america-suites-detroit-warren,MI,Warren
La Quinta Resort And Club Curio Collection By Hilton,la-quinta-resort-and-club-curio-collection-by-hilton,CA,La Quinta
Quality Inn Near Pimlico Racetrack,quality-inn-near-pimlico-racetrack,MD,Baltimore
Riverhouse By Weekender,riverhouse-by-weekender,NH,Peterborough
Best Western Plains Motel,best-western-plains-motel,SD,Wall
Motel 6 Jourdanton,motel-6-jourdanton,TX,Pleasanton
Red Lion Inn & Suites Missoula,red-lion-inn-suites-missoula,MT,Missoula
Hampton Inn Charleston Historic,hampton-inn-charleston-historic,SC,Charleston
Best Western Vermillion Inn,best-western-vermillion-inn,SD,Vermillion
Beach Shack,beach-shack,FL,Mexico Beach
Residence Inn Hartford Windsor,residence-inn-hartford-windsor,CT,Windsor
Sonesta Es Suites S Brunswick,sonesta-es-suites-s-brunswick,NJ,Monmouth Junction
Hampton Inn Roanoke hollins I 81,hampton-inn-roanoke-hollins-i-81,VA,Roanoke
Hilton Garden Inn Santa Barbara Goleta,hilton-garden-inn-santa-barbara-goleta,CA,Goleta
La Quinta Inn Ste Woodburn,la-quinta-inn-ste-woodburn,OR,Woodburn
Super 8 Kansas City Airport,super-8-kansas-city-airport,MO,Kansas City
Hyatt Place Itasca,hyatt-place-itasca,IL,Itasca
Best Western Plus Houston Energy Corridor Hotel,best-western-plus-houston-energy-corridor-hotel,TX,Houston
Extended Stay America Suites Greenville Airport,extended-stay-america-suites-greenville-airport,SC,Greenville
Best Western Premier Helena Great Northern Hotel,best-western-premier-helena-great-northern-hotel,MT,Helena
Days Inn Johnson Creek,days-inn-johnson-creek,WI,Johnson Creek
Greentree Inn And Suites Houston Hobby Airport,greentree-inn-and-suites-houston-hobby-airport,TX,Houston
Vagabond Inn Palm Springs,vagabond-inn-palm-springs,CA,Palm Springs
Hampton Inn And Suites Dalhart,hampton-inn-and-suites-dalhart,TX,Dalhart
Super 8 Phillips,super-8-phillips,WI,Phillips
Drury Inn Stlouis Union Station,drury-inn-stlouis-union-station,MO,St. Louis
Lake Norman Inn And Suites,lake-norman-inn-and-suites,NC,Cornelius
Hampton Inn And Suites Paducah,hampton-inn-and-suites-paducah,KY,Paducah
Doubletree By Hilton Holland,doubletree-by-hilton-holland,MI,Holland
Holiday Inn Exp Stes O Fallon,holiday-inn-exp-stes-o-fallon,MO,O'Fallon
Holiday Inn Exp Stes Livermore,holiday-inn-exp-stes-livermore,CA,Livermore
Howard Johnson Lakeland,howard-johnson-lakeland,FL,Lakeland
Holiday Inn Exp Stes Lititz,holiday-inn-exp-stes-lititz,PA,Lititz
Motel 6 Sacramento Downtown,motel-6-sacramento-downtown,CA,Sacramento
Hampton Inn Tomah,hampton-inn-tomah,WI,Tomah
Ramada Murfreesboro,ramada-murfreesboro,TN,Murfreesboro
Extended Stay America Suites Rochester Greece,extended-stay-america-suites-rochester-greece,NY,Rochester
Holiday Inn Exp Stes Wauseon,holiday-inn-exp-stes-wauseon,OH,Wauseon
Ramada Torrance,ramada-torrance,CA,Torrance
The Sebastian Vail,the-sebastian-vail,CO,Vail
Super 8 Mt Pleasant Tx,super-8-mt-pleasant-tx,TX,Mount Pleasant
Doubletree By Hilton Washington Dc Crystal City,doubletree-by-hilton-washington-dc-crystal-city,VA,Arlington
Residence Inn Sacramento Airport Natomas,residence-inn-sacramento-airport-natomas,CA,Sacramento
Home2 Suites By Hilton Austin North near The Domain,home2-suites-by-hilton-austin-north-near-the-domain,TX,Austin
Se San Antonio Airport North,se-san-antonio-airport-north,TX,San Antonio
Motel 6 Payson,motel-6-payson,AZ,Payson
Ramada Costa Mesa,ramada-costa-mesa,CA,Costa Mesa
Extended Stay America Suites Charlotte Airport,extended-stay-america-suites-charlotte-airport,NC,Charlotte
Candlewood Suites Charlotte Arrowood,candlewood-suites-charlotte-arrowood,NC,Charlotte
Extended Stay America Select Suites Provo American Fork,extended-stay-america-select-suites-provo-american-fork,UT,American Fork
Days Inn Suites Surprise,days-inn-suites-surprise,AZ,Surprise
Laurel Inn,laurel-inn,CA,San Francisco
Embassy Suites Alexandria Old Town,embassy-suites-alexandria-old-town,VA,Alexandria
Days Inn Black Bear,days-inn-black-bear,OR,Salem
Ramada Edgewood,ramada-edgewood,MD,Edgewood
Clarion Pointe Independence Kansas City,clarion-pointe-independence-kansas-city,MO,Independence
